src_ip,dst_ip,src_port,dst_port,length,timestamp,time_delta,is_syn,is_ack,is_fin,is_rst,label,payload_size,ttl
192.168.56.1,192.168.56.102,22,49090,66,1775645637.6130548,0.5307859,0,1,0,0,2,0,128
192.168.56.1,192.168.56.102,22,40660,102,1775645165.3629105,467.6227986,0,1,0,0,0,36,128
192.168.56.1,192.168.56.102,22,49160,99,1775645637.8720915,0.7898226,0,1,0,0,2,33,128
192.168.56.102,192.168.56.1,52630,445,66,1775645462.5469377,48.2103416,0,1,0,0,1,0,64
192.168.56.102,192.168.56.1,24748,80,60,1775645969.9980848,17.8846401,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,8080,49990,66,1775645467.1772404,52.8406446,0,1,0,0,1,0,128
192.168.56.102,192.168.56.1,49867,80,60,1775645956.7232063,4.6097614,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,49090,22,114,1775645637.5676792,0.4854102,0,1,0,0,2,48,64
192.168.56.1,192.168.56.102,22,34136,54,1775644976.6449883,278.9048766,0,1,0,1,0,0,128
192.168.56.1,192.168.56.102,80,24897,54,1775645965.0933383,12.9798934,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,49128,22,66,1775645637.7286472,0.6463781,0,1,0,0,2,0,64
192.168.56.102,192.168.56.1,49090,22,158,1775645637.621555,0.5392863,0,1,0,0,2,92,64
192.168.56.102,192.168.56.1,50857,80,60,1775645961.9944623,9.8810174,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,35796,905,60,1775645414.3424573,0.0058614,1,0,0,0,1,2,43
192.168.56.1,192.168.56.102,22,49080,66,1775645637.6777225,0.5954533,0,1,0,0,2,0,128
192.168.56.102,192.168.56.1,43020,22,102,1775645259.5958724,561.8557606,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,49068,22,66,1775645637.104741,0.0224723,0,1,0,0,2,0,64
192.168.56.102,192.168.56.1,54949,80,60,1775645957.1597435,5.0462989,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,49090,22,150,1775645637.6691241,0.5868552,0,1,0,0,2,84,64
192.168.56.102,192.168.56.1,49210,22,89,1775645638.125796,1.0435269,0,1,0,0,2,23,64
192.168.56.1,192.168.56.102,22,40660,102,1775645164.7805724,467.0404604,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,49090,22,66,1775645637.4675825,0.3853135,0,1,0,0,2,0,64
192.168.56.1,192.168.56.102,20005,62818,54,1775645455.184164,40.8475682,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,49110,142,1775645637.6646948,0.5824259,0,1,0,0,2,76,128
192.168.56.102,192.168.56.1,43020,22,102,1775645256.56121,558.8210979,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,80,54007,54,1775645957.084658,4.9712131,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,49210,22,110,1775645638.2362785,1.1540096,0,1,0,0,2,44,64
192.168.56.102,192.168.56.1,49130,22,134,1775645637.825981,0.7437118,0,1,0,0,2,68,64
192.168.56.1,192.168.56.102,22,40660,142,1775645122.7256749,424.9855628,0,1,0,0,0,76,128
192.168.56.102,192.168.56.1,10605,80,60,1775645958.8542163,6.7407717,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,62818,55600,60,1775645455.18303,40.846434,1,0,0,0,1,2,39
192.168.56.1,192.168.56.102,22,43020,1046,1775645257.3650348,559.6249228,0,1,0,0,0,980,128
192.168.56.102,192.168.56.1,35796,818,60,1775645414.4210742,0.0844783,1,0,0,0,1,2,44
192.168.56.1,192.168.56.102,80,39147,54,1775645966.2413304,14.1278856,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,22,43020,150,1775645257.3714428,559.6313309,0,1,0,0,0,84,128
192.168.56.1,192.168.56.102,22,49110,142,1775645637.6505013,0.5682323,0,1,0,0,2,76,128
192.168.56.1,192.168.56.102,61,35796,54,1775645414.3685446,0.0319487,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,80,61603,54,1775645967.9853175,15.8718726,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,22,49110,54,1775645637.6944916,0.6122227,0,1,0,1,2,0,128
192.168.56.102,192.168.56.1,60125,80,60,1775645962.718107,10.6046622,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,43020,102,1775645256.1827767,558.4426647,0,1,0,0,0,36,128
192.168.56.1,192.168.56.102,22,49184,66,1775645638.1001065,1.0178373,0,1,0,0,2,0,128
192.168.56.102,192.168.56.1,6923,80,60,1775645963.6888423,11.5753975,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,49096,1066,1775645637.561555,0.4792857,0,1,0,0,2,1000,128
192.168.56.1,192.168.56.102,8080,52962,222,1775645288.3283305,590.5882184,0,1,0,0,0,156,128
192.168.56.102,192.168.56.1,49130,22,82,1775645637.7761135,0.6938446,0,1,0,0,2,16,64
192.168.56.102,192.168.56.1,35796,897,60,1775645414.33941,0.002814,1,0,0,0,1,2,43
192.168.56.102,192.168.56.1,43020,22,102,1775645258.5457003,560.8055884,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,22,43020,102,1775645257.178552,559.4384402,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,3235,80,60,1775645963.4130545,11.2996095,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,49184,22,89,1775645637.9661584,0.8838894,0,1,0,0,2,23,64
192.168.56.102,192.168.56.1,27293,80,60,1775645960.1806753,8.0672305,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,1057,80,60,1775645958.0494008,5.935956,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,860,35796,54,1775645415.5782611,1.2416654,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,43020,126,1775645256.08299,558.342878,0,1,0,0,0,60,128
192.168.56.102,192.168.56.1,52670,445,78,1775645462.5585213,48.2219252,0,1,0,0,1,12,64
192.168.56.1,192.168.56.102,1108,62818,54,1775645456.2708611,41.9342652,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,49148,22,134,1775645637.8246205,0.7423516,0,1,0,0,2,68,64
192.168.56.102,192.168.56.1,49090,22,158,1775645637.621555,0.5392863,0,1,0,0,2,92,64
192.168.56.102,192.168.56.1,43020,22,102,1775645258.3611271,560.6210152,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,80,50134,54,1775645967.0953915,14.9819466,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,43020,22,102,1775645257.012911,559.2727993,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,43020,22,102,1775645255.536274,557.7961622,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,540,35796,54,1775645414.3876772,0.0510813,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,35796,617,60,1775645414.3863215,0.0497256,1,0,0,0,1,2,57
192.168.56.102,192.168.56.1,43020,22,102,1775645259.1552892,561.4151773,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,22,43020,102,1775645255.7583616,558.0182496,0,1,0,0,0,36,128
192.168.56.1,192.168.56.102,80,62126,54,1775645968.0246496,15.9112047,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,49156,22,89,1775645637.8263528,0.7440838,0,1,0,0,2,23,64
192.168.56.102,192.168.56.1,46132,80,60,1775645971.3512566,19.2378118,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,30142,80,60,1775645974.9223287,22.8088838,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,10823,80,60,1775645978.532229,26.4187842,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,49160,22,1042,1775645637.8734398,0.7911708,0,1,0,0,2,976,64
192.168.56.1,192.168.56.102,592,35796,54,1775645414.3729208,0.036325,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,49080,22,134,1775645637.6063445,0.5240753,0,1,0,0,2,68,64
192.168.56.102,192.168.56.1,49846,8080,221,1775645466.770144,52.4335482,0,1,0,0,1,155,64
192.168.56.102,192.168.56.1,62818,1056,60,1775645455.1968958,40.8602999,1,0,0,0,1,2,48
192.168.56.1,192.168.56.102,80,25152,54,1775645965.116552,13.0031073,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,62818,722,60,1775645455.095018,40.7584222,1,0,0,0,1,2,56
192.168.56.102,192.168.56.1,49080,22,150,1775645637.656253,0.5739841,0,1,0,0,2,84,64
192.168.56.102,192.168.56.1,63969,80,60,1775645963.0161345,10.9026896,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,49184,22,66,1775645638.0082884,0.9260194,0,1,0,0,2,0,64
192.168.56.1,192.168.56.102,994,35796,54,1775645414.404591,0.0679954,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,43020,22,102,1775645256.2543595,558.5142475,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,22,40660,102,1775645165.3309388,467.5908268,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,43020,22,66,1775645259.999755,562.2596428,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,22,49080,54,1775645637.6797469,0.5974779,0,1,0,1,2,0,128
192.168.56.102,192.168.56.1,35135,80,60,1775645970.6473672,18.5339224,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,44271,80,60,1775645961.4372392,9.3237943,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,80,3065,54,1775645978.006654,25.8932091,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,33899,62818,54,1775645455.1838357,40.8472399,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,43020,150,1775645257.3668225,559.6267107,0,1,0,0,0,84,128
192.168.56.102,192.168.56.1,49172,22,1042,1775645638.002716,0.9204469,0,1,0,0,2,976,64
192.168.56.1,192.168.56.102,80,10328,54,1775645969.0512717,16.9378268,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,1218,62818,54,1775645456.2531524,41.9165564,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,43020,22,66,1775645245.155399,547.4152871,0,1,0,0,0,0,64
192.168.56.102,192.168.56.1,34131,80,60,1775645970.5856423,18.4721975,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,43020,22,102,1775645256.2543595,558.5142475,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,49128,22,66,1775645637.6930661,0.6107972,0,1,0,0,2,0,64
192.168.56.102,192.168.56.1,49068,22,74,1775645637.082269,0.0,1,0,0,0,2,0,64
192.168.56.1,192.168.56.102,80,21029,54,1775645954.3290777,2.215633,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,39177,80,60,1775645961.086891,8.9734462,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,29554,80,60,1775645954.9508247,2.8373801,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,49196,74,1775645637.980182,0.897913,1,1,0,0,2,0,128
192.168.56.1,192.168.56.102,8080,52964,1514,1775645290.393542,592.6534301,0,1,0,0,0,1448,128
192.168.56.1,192.168.56.102,22,43020,102,1775645260.285936,562.5458242,0,1,0,0,0,36,128
192.168.56.1,192.168.56.102,22,43020,102,1775645257.822694,560.0825822,0,1,0,0,0,36,128
192.168.56.1,192.168.56.102,22,43020,102,1775645255.601256,557.8611442,0,1,0,0,0,36,128
192.168.56.1,192.168.56.102,80,32730,54,1775645955.2392676,3.1258229,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,445,52782,54,1775645462.5874438,48.2508479,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,37523,80,60,1775645966.0979335,13.9844887,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,62818,3826,60,1775645455.1663904,40.8297945,1,0,0,0,1,2,47
192.168.56.102,192.168.56.1,4568,80,60,1775645963.514948,11.4015032,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,5288,80,60,1775645978.1629045,26.0494598,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,49112,22,66,1775645637.67813,0.5958609,0,1,0,0,2,0,64
192.168.56.102,192.168.56.1,43020,22,74,1775645245.1229577,547.3828456,1,0,0,0,0,0,64
192.168.56.102,192.168.56.1,43020,22,102,1775645260.2607572,562.5206454,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,62818,1043,60,1775645455.1549041,40.8183083,1,0,0,0,1,2,48
192.168.56.1,192.168.56.102,946,35796,54,1775645414.3795943,0.0429986,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,52815,80,60,1775645971.7762737,19.662829,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,62818,465,60,1775645455.1451077,40.8085119,1,0,0,0,1,2,38
192.168.56.102,192.168.56.1,49210,22,74,1775645638.1251583,1.0428895,1,0,0,0,2,0,64
192.168.56.102,192.168.56.1,35796,99,60,1775645414.3605945,0.0239984,1,0,0,0,1,2,54
192.168.56.102,192.168.56.1,49196,22,66,1775645637.9809191,0.8986502,0,1,0,0,2,0,64
192.168.56.1,192.168.56.102,22,43020,102,1775645255.680566,557.9404541,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,43020,22,102,1775645255.4575977,557.7174859,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,49096,22,150,1775645637.656604,0.574335,0,1,0,0,2,84,64
192.168.56.1,192.168.56.102,80,24252,54,1775645974.482494,22.3690493,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,49110,22,150,1775645637.6807947,0.5985257,0,1,0,0,2,84,64
192.168.56.102,192.168.56.1,49160,22,89,1775645637.8423269,0.7600578,0,1,0,0,2,23,64
192.168.56.102,192.168.56.1,1068,80,60,1775645977.883382,25.7699371,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,35796,936,60,1775645414.4463217,0.1097259,1,0,0,0,1,2,56
192.168.56.1,192.168.56.102,139,34090,66,1775645462.5115626,48.1749667,0,1,0,0,1,0,128
192.168.56.102,192.168.56.1,43020,22,66,1775645257.3787582,559.6386463,0,1,0,0,0,0,64
192.168.56.102,192.168.56.1,49148,22,134,1775645637.8246205,0.7423516,0,1,0,0,2,68,64
192.168.56.102,192.168.56.1,15443,80,60,1775645973.8202796,21.7068349,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,49128,54,1775645637.8207188,0.7384498,0,1,0,1,2,0,128
192.168.56.1,192.168.56.102,22,43020,1046,1775645257.3650348,559.6249228,0,1,0,0,0,980,128
192.168.56.1,192.168.56.102,22,43020,102,1775645256.502766,558.7626541,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,7893,80,60,1775645963.7619252,11.6484804,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,8080,50004,66,1775645467.2919517,52.9553557,0,1,0,0,1,0,128
192.168.56.1,192.168.56.102,454,35796,54,1775645414.3450031,0.0084073,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,49068,110,1775645637.240936,0.1586669,0,1,0,0,2,44,128
192.168.56.102,192.168.56.1,43020,22,66,1775645257.3787582,559.6386463,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,80,37005,54,1775645975.5314314,23.4179866,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,13722,62818,54,1775645455.120349,40.7837531,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,43020,206,1775645260.286749,562.5466371,0,1,0,0,0,140,128
192.168.56.1,192.168.56.102,22,43020,614,1775645245.1898627,547.449751,0,1,0,0,0,548,128
192.168.56.102,192.168.56.1,35796,513,60,1775645415.5689404,1.2323446,1,0,0,0,1,2,38
192.168.56.1,192.168.56.102,459,35796,54,1775645414.403286,0.06669,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,62818,617,60,1775645455.0955966,40.7590007,1,0,0,0,1,2,44
192.168.56.1,192.168.56.102,483,35796,54,1775645415.492734,1.156138,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,49112,22,1042,1775645637.718352,0.6360831,0,1,0,0,2,976,64
192.168.56.1,192.168.56.102,22,49110,66,1775645637.6924748,0.6102059,0,1,0,0,2,0,128
192.168.56.102,192.168.56.1,50005,80,60,1775645976.6697104,24.5562657,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,49210,22,110,1775645638.2362785,1.1540096,0,1,0,0,2,44,64
192.168.56.1,192.168.56.102,450,35796,54,1775645414.3730924,0.0364964,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,49184,22,82,1775645638.0594091,0.9771403,0,1,0,0,2,16,64
192.168.56.102,192.168.56.1,62818,9900,60,1775645456.245914,41.9093182,1,0,0,0,1,2,39
192.168.56.1,192.168.56.102,22,49112,99,1775645637.7168822,0.6346132,0,1,0,0,2,33,128
192.168.56.102,192.168.56.1,62818,7103,60,1775645455.0927236,40.7561277,1,0,0,0,1,2,37
192.168.56.1,192.168.56.102,80,53276,54,1775645976.9349723,24.8215277,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,49160,22,134,1775645637.9490263,0.8667573,0,1,0,0,2,68,64
192.168.56.1,192.168.56.102,22,43020,102,1775645259.901042,562.1609302,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,35796,426,60,1775645414.3756535,0.0390578,1,0,0,0,1,2,56
192.168.56.1,192.168.56.102,22,43020,102,1775645259.6664627,561.9263507,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,35796,652,60,1775645414.358699,0.0221032,1,0,0,0,1,2,40
192.168.56.102,192.168.56.1,49112,22,66,1775645637.67813,0.5958609,0,1,0,0,2,0,64
192.168.56.1,192.168.56.102,22,49096,142,1775645637.689391,0.6071219,0,1,0,0,2,76,128
192.168.56.1,192.168.56.102,2301,62818,54,1775645455.1979957,40.8613997,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,43020,102,1775645256.0799549,558.3398429,0,1,0,0,0,36,128
192.168.56.1,192.168.56.102,80,3241,54,1775645952.6998482,0.5864034,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,35796,842,60,1775645415.5292723,1.1926763,1,0,0,0,1,2,58
192.168.56.102,192.168.56.1,39622,80,60,1775645975.7525723,23.6391274,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,43020,22,66,1775645257.371561,559.6314491,0,1,0,0,0,0,64
192.168.56.102,192.168.56.1,49068,22,114,1775645637.1914525,0.1091835,0,1,0,0,2,48,64
192.168.56.102,192.168.56.1,43020,22,66,1775645255.9478536,558.2077417,0,1,0,0,0,0,64
192.168.56.102,192.168.56.1,49222,22,89,1775645638.1281476,1.0458785,0,1,0,0,2,23,64
192.168.56.102,192.168.56.1,59757,80,60,1775645972.2263157,20.112871,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,62818,617,60,1775645455.0955966,40.7590007,1,0,0,0,1,2,44
192.168.56.102,192.168.56.1,43020,22,66,1775645259.7752273,562.0351152,0,1,0,0,0,0,64
192.168.56.102,192.168.56.1,62818,10626,60,1775645455.1675644,40.8309685,1,0,0,0,1,2,50
192.168.56.1,192.168.56.102,80,8623,54,1775645958.7037983,6.5903535,0,1,0,1,3,0,128
192.168.56.1,192.168.56.102,417,35796,54,1775645414.3799355,0.0433398,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,64804,80,60,1775645963.0857475,10.9723026,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,49904,8080,66,1775645466.7870471,52.4504512,0,1,0,0,1,0,64
192.168.56.1,192.168.56.102,8080,52976,1514,1775645291.207049,593.4669369,0,1,0,0,0,1448,128
192.168.56.1,192.168.56.102,22,43020,102,1775645258.834577,561.0944651,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,49160,22,74,1775645637.8408022,0.7585332,1,0,0,0,2,0,64
192.168.56.1,192.168.56.102,22,49128,99,1775645637.728196,0.6459269,0,1,0,0,2,33,128
192.168.56.102,192.168.56.1,35796,221,60,1775645415.5728004,1.2362046,1,0,0,0,1,2,48
192.168.56.102,192.168.56.1,49210,22,89,1775645638.125796,1.0435269,0,1,0,0,2,23,64
192.168.56.1,192.168.56.102,22,40660,206,1775645165.3640788,467.6239668,0,1,0,0,0,140,128
192.168.56.102,192.168.56.1,49090,22,89,1775645637.4677637,0.3854947,0,1,0,0,2,23,64
192.168.56.102,192.168.56.1,49110,22,150,1775645637.619104,0.536835,0,1,0,0,2,84,64
192.168.56.102,192.168.56.1,49178,22,114,1775645638.046039,0.9637703,0,1,0,0,2,48,64
192.168.56.1,192.168.56.102,80,63610,54,1775645968.144438,16.0309931,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,33742,80,60,1775645955.3408723,3.2274274,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,20800,80,60,1775645954.306748,2.1933033,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,52964,8080,66,1775645290.3945258,592.6544139,0,1,0,0,0,0,64
192.168.56.102,192.168.56.1,30968,80,60,1775645955.079118,2.9656732,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,62818,24444,60,1775645455.1478448,40.8112488,1,0,0,0,1,2,39
192.168.56.102,192.168.56.1,32320,80,60,1775645955.2052152,3.0917704,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,22,43020,102,1775645255.5594826,557.8193707,0,1,0,0,0,36,128
192.168.56.1,192.168.56.102,8080,52952,222,1775645281.735444,583.9953322,0,1,0,0,0,156,128
192.168.56.1,192.168.56.102,22,43020,150,1775645257.3707037,559.6305917,0,1,0,0,0,84,128
192.168.56.102,192.168.56.1,49096,22,150,1775645637.6692228,0.5869537,0,1,0,0,2,84,64
192.168.56.1,192.168.56.102,22,43020,102,1775645257.223352,559.4832401,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,62818,8443,60,1775645455.0984447,40.7618488,1,0,0,0,1,2,55
192.168.56.1,192.168.56.102,27353,62818,54,1775645455.1625984,40.8260024,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,30565,80,60,1775645970.3686247,18.25518,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,80,43273,54,1775645976.0692446,23.9557998,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,35796,100,60,1775645415.5167081,1.1801123,1,0,0,0,1,2,59
192.168.56.1,192.168.56.102,80,46042,54,1775645961.5846672,9.4712223,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,35796,100,60,1775645415.5167081,1.1801123,1,0,0,0,1,2,59
192.168.56.102,192.168.56.1,21553,80,60,1775645954.3637414,2.2502966,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,62820,4004,60,1775645456.228656,41.8920601,1,0,0,0,1,2,47
192.168.56.1,192.168.56.102,8080,52708,66,1775644697.7638578,0.0237459,0,1,0,0,0,0,128
192.168.56.1,192.168.56.102,1524,62818,54,1775645455.1375017,40.8009057,0,1,0,1,1,0,128
192.168.56.1,192.168.56.102,22,43020,102,1775645255.5160613,557.7759495,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,62818,49153,60,1775645456.2629557,41.9263598,1,0,0,0,1,2,57
192.168.56.102,192.168.56.1,35796,192,60,1775645414.3460088,0.0094129,1,0,0,0,1,2,39
192.168.56.102,192.168.56.1,62818,3905,60,1775645455.1750827,40.838487,1,0,0,0,1,2,39
192.168.56.102,192.168.56.1,4897,80,60,1775645958.3575056,6.2440608,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,43020,22,102,1775645255.4575977,557.7174859,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,43020,22,66,1775645257.374397,559.6342851,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,22,43020,74,1775645245.1233172,547.3832054,1,1,0,0,0,0,128
192.168.56.102,192.168.56.1,43020,22,110,1775645247.333094,549.5929821,0,1,0,0,0,44,64
192.168.56.1,192.168.56.102,80,58999,54,1775645957.4827883,5.3693435,0,1,0,1,3,0,128
192.168.56.102,192.168.56.1,62818,32785,60,1775645456.234494,41.8978981,1,0,0,0,1,2,57
192.168.56.102,192.168.56.1,43020,22,102,1775645257.510832,559.77072,0,1,0,0,0,36,64
192.168.56.102,192.168.56.1,9980,80,60,1775645953.5579696,1.4445249,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,8080,52976,66,1775645291.207126,593.4670141,0,1,1,0,0,0,128
192.168.56.102,192.168.56.1,52708,8080,66,1775644697.7626748,0.022563,0,1,1,0,0,0,64
192.168.56.102,192.168.56.1,49184,22,89,1775645637.9661584,0.8838894,0,1,0,0,2,23,64
192.168.56.102,192.168.56.1,49148,22,82,1775645637.7794328,0.6971637,0,1,0,0,2,16,64
192.168.56.102,192.168.56.1,43020,22,102,1775645255.558857,557.8187451,0,1,0,0,0,36,64
192.168.56.1,192.168.56.102,22,43020,102,1775645257.57105,559.830938,0,1,0,0,0,36,128
192.168.56.1,192.168.56.102,22,49090,66,1775645637.550774,0.4685052,0,1,0,0,2,0,128
192.168.56.1,192.168.56.102,22,40660,102,1775645165.1132593,467.3731475,0,1,0,0,0,36,128
192.168.56.102,192.168.56.1,43020,22,66,1775645259.3864467,561.6463347,0,1,0,0,0,0,64
192.168.56.1,192.168.56.102,7000,62818,54,1775645455.1898508,40.853255,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,35796,788,60,1775645414.4184587,0.0818627,1,0,0,0,1,2,58
192.168.56.102,192.168.56.1,49128,22,66,1775645637.6930661,0.6107972,0,1,0,0,2,0,64
192.168.56.102,192.168.56.1,49110,22,150,1775645637.6807947,0.5985257,0,1,0,0,2,84,64
192.168.56.1,192.168.56.102,22,49156,74,1775645637.8257673,0.7434983,1,1,0,0,2,0,128
192.168.56.1,192.168.56.102,429,35796,54,1775645415.5174744,1.1808784,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,8975,80,60,1775645973.3374429,21.2239981,1,0,0,0,3,6,64
192.168.56.1,192.168.56.102,901,35796,54,1775645414.3483498,0.0117539,0,1,0,1,1,0,128
192.168.56.102,192.168.56.1,55294,80,60,1775645962.3553455,10.2419008,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,40660,22,1514,1775645116.0797973,418.3396852,0,1,0,0,0,1448,64
192.168.56.102,192.168.56.1,62818,30,60,1775645455.1239982,40.7874023,1,0,0,0,1,2,46
192.168.56.102,192.168.56.1,35796,125,60,1775645415.5783737,1.2417776,1,0,0,0,1,2,58
192.168.56.102,192.168.56.1,49090,22,150,1775645637.6430247,0.5607558,0,1,0,0,2,84,64
192.168.56.102,192.168.56.1,13178,80,60,1775645978.6962137,26.582769,1,0,0,0,3,6,64
192.168.56.102,192.168.56.1,3681,80,60,1775645968.6027825,16.4893378,1,0,0,0,3,6,64
